"fips","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
46077,158862,184993,195272,185677,166540,168754,211765,212551,216600,200348,295130,264585,323316,265939,274253,284419,248314,298884,312728
46079,263851,294111,313383,332537,400927,435537,479292,440911,425496,428268,511779,482135,550494,541191,540956,546790,535638,589702,632748
46081,527189,617892,630573,627454,707955,722554,791614,838010,792747,835960,842077,864331,913371,949418,1008708,1035690,1093407,1116315,1167644
46083,459018,586007,703258,804017,916064,992404,1212534,1346862,1372764,1419390,1557079,1553347,1720359,1908842,2096062,2299869,2448661,2643876,2808538
46085,91449,75718,113588,100031,104864,86350,126947,161219,116109,139269,166895,177037,206901,180362,197240,150965,178700,175707,173283
46087,110203,138328,128956,146531,117429,143206,155522,164550,199513,216955,274385,197465,183490,145288,152070,181239,220516,230707,274331
46089,59597,58555,72263,72500,77461,70945,83582,79829,67530,74154,102671,128896,124195,122025,112453,89728,89092,106629,107048
46091,96275,118633,124876,139550,130315,138167,148641,161750,140840,210591,259491,301127,326974,328330,304571,282655,238591,261921,274987
46093,389072,431307,462262,445392,493913,486422,514190,529270,522033,564623,599815,602351,605320,666465,709568,714389,737810,793792,822916
46095,23405,25753,31486,35156,38842,47282,43349,35030,27795,37411,36139,35957,35551,49492,44080,31453,52125,44882,42623
46097,54470,61943,67637,74151,63147,75464,84429,68677,104573,86818,113909,84551,104398,82707,78561,73513,88428,106131,119069
46099,6687277,7875346,7811750,9440243,10326992,11495438,11833525,12137452,12091562,12077159,13026115,14986349,14805503,15903876,16458089,17193229,17683609,19092610,19912697
46101,152298,168934,173907,178892,179946,202470,239551,217944,208932,230075,280910,281557,327162,296602,316731,315725,282153,314128,322451
46102,179445,187665,207407,212413,220895,222897,220428,237137,244665,263571,273418,269309,257897,290212,305776,314874,335145,329369,343059
46103,2984820,3448266,3520276,3513220,3709329,3700983,3892417,4063499,4076883,4225212,4373410,4570328,4643231,4861823,5037304,5142594,5330759,5506651,5719141
46105,101129,92896,117643,98802,109623,86078,98158,89054,92362,109108,115674,130628,128700,149356,139522,118605,196952,139638,134259
46107,94198,78196,112260,109583,101809,85015,131499,180268,157618,192467,230052,292859,318672,247222,184694,159371,181401,143992,153491
46109,178467,210607,217434,233493,227553,219903,276688,287330,309605,299000,335412,350495,438625,418481,392711,370255,298388,376905,326258
46111,63445,68738,91064,92156,89089,83263,94386,78746,104834,96545,125318,88062,116298,102007,111079,111252,103367,122508,141368
46115,195971,208321,234258,276119,224903,214719,274722,375079,323999,280740,395557,435595,567547,545300,457215,470918,362654,413695,359115
46117,62722,57067,76721,65044,76723,69633,77669,93677,95629,108009,125195,139992,158895,144652,165629,126197,154097,121053,136781
46119,59917,35984,78105,79857,73575,44911,94140,188864,76118,128132,137785,158595,210337,145193,120530,98175,157702,128635,101028
46121,119235,137715,145052,147044,161720,164863,173143,169788,182101,191552,208697,205511,205962,225584,224445,204589,220641,234907,240032
46123,154981,145272,183882,167969,178829,142698,186017,189401,181412,201493,278684,247826,272145,278987,289780,240848,266256,270655,272873
46125,156582,183996,212332,236054,212899,264347,314941,306400,355221,342776,402193,314406,291608,304610,314905,372818,391744,376341,406536
46127,1198570,1023020,746548,790890,753361,761234,815163,893229,954610,1213101,1105368,1039158,994009,1000844,1061905,1149557,1264959,1376496,1395737
46129,152420,151748,163528,146013,162981,136963,166458,181474,175985,177970,210038,216604,243292,248864,232897,237759,255216,247986,234324
46135,630263,787982,742638,736030,751973,809176,862713,908207,917225,956398,1055995,1019370,988536,984169,1057401,1113363,1182225,1239602,1272618
46137,38390,65137,68037,46280,54879,38795,51548,71886,58842,48357,61432,53507,70815,97540,100270,93949,56040,53508,47698
47001,3066079,3316980,3362891,3438720,3560246,3656992,3697609,3756186,3844430,4024288,4224431,4280509,4344230,4555211,4578887,4650687,4858048,4957630,5228335
47003,927030,985528,1076510,1205805,1298925,1416070,1427203,1413080,1326378,1453417,1500462,1634365,1755075,1788419,1775037,1688598,1677915,1739442,1807983
47005,237321,244736,235701,257478,256692,276151,287048,290455,287638,296858,303985,312925,320331,334710,352787,357169,370357,376930,400258
47007,155241,153630,148275,148565,150576,157424,165103,164479,162544,175427,187916,175541,186485,204592,211147,194961,208853,204863,213915
47009,2665790,2813127,2942045,3259301,3485382,3830863,3754851,3829350,3540356,3669194,3999466,4308058,4471257,4543469,4820046,5057968,5373738,5711961,5935954
47011,2368874,2540420,2547507,2763817,2809550,2927781,3029460,3188407,3275160,3397824,3496250,4105356,4295308,4299086,4566780,4362055,4340215,4498479,4713051
47013,604197,587336,616097,670132,741282,766029,824618,865339,915318,953696,980262,807113,843434,834502,877564,885885,930260,949944,994940
47015,125601,143634,148013,157324,168043,182821,184999,176248,169062,183448,188902,206188,216702,222247,231328,243891,254972,264820,279318
47017,451318,472626,488605,521086,558096,614175,576193,603440,575205,573146,673633,660199,694442,671702,677469,674969,706182,735475,743129
47019,659955,700174,706002,743927,760875,834541,869483,881903,898762,880534,908608,955276,972819,959656,1018811,1054489,1105144,1135074,1208228
47021,476925,562432,592605,630574,657673,744090,771613,773687,754498,760377,770887,812517,831955,903558,1044641,1086316,1155320,1202224,1257091
47023,211862,211247,229885,229712,244321,251167,253348,255479,265878,275515,292533,317414,327101,325863,341348,359095,368709,384366,406380
47025,464408,511638,517876,572139,673638,720388,748390,704234,674996,662506,670954,723561,737232,721007,759000,769398,790215,826033,863587
47027,109951,114648,117222,129477,125938,131287,133689,139740,147634,159597,158264,168846,175968,200421,201803,175420,171601,173716,185361
47029,487614,515622,499109,524443,557805,618196,632200,634714,648571,662727,667064,695359,785930,771633,787762,756331,739457,781105,819318
47031,1411615,1536448,1610959,1685550,1748629,1810701,1825784,1884640,1874118,1962104,2043672,2218296,2282927,2329411,2527224,2544695,2663779,2774375,2949035
47033,255278,267041,280565,279105,315440,357717,347138,496998,870038,1200396,1364624,468083,492797,528173,540700,541638,558749,576554,586388
47035,950652,985898,1021301,1087072,1136433,1236075,1290671,1289750,1292194,1314893,1344968,1439301,1423782,1450901,1499001,1577405,1640585,1697520,1762480
47037,33470869,34777193,36568410,38551306,40126127,41995185,42179150,44749329,45617532,46890546,48936336,51908224,52985582,56131334,61163261,63841036,66746660,71132889,74012393
47039,205876,223688,242689,265668,279360,298265,321304,328975,327302,320531,325051,335140,340050,316901,313334,325717,345558,364742,363419
47041,328881,351873,389322,435747,521560,469000,454896,465912,462844,512069,552541,617523,681907,726508,767701,726400,692622,677222,684090
47043,830333,890048,933461,973206,1025649,1139096,1182007,1163884,1113825,1190991,1265590,1361281,1442716,1535708,1651344,1777970,1868320,1930225,2057979
47045,1025906,1065508,1134972,1287178,1326842,1435813,1389879,1432807,1366873,1363739,1427434,1469128,1517860,1457488,1559115,1617512,1724335,1766477,1865191
47047,438291,452611,513775,572983,649911,755540,772814,808993,827523,797502,850357,881783,1011259,965774,1060022,1124527,1205974,1194377,1196004
47049,225366,226820,237439,280169,293214,312041,327279,328865,322856,335630,338830,362502,397125,407145,420338,412274,425385,453005,490977
47051,646809,639542,655045,735069,746503,750409,779198,819482,812534,816026,819461,858733,951633,1005488,1065189,1089344,1153268,1184043,1242281
47053,1015034,1009967,1053032,1115815,1103852,1205461,1189200,1199212,1219739,1206594,1319382,1333763,1435183,1339753,1408482,1390848,1433466,1512206,1626474
47055,622745,657855,625422,660111,682622,732568,757043,752584,710562,778268,782259,827582,845661,912374,977767,1052297,1131827,1171145,1206737
47057,214028,232785,221676,232498,249125,284666,294034,289924,271131,291638,288435,301932,307358,324162,350869,385336,409694,439516,457134
47059,1578676,1721949,1790439,1853353,1936631,1977917,1957505,1959881,1804459,1785761,1837824,1923389,2064823,2104972,2218602,2309725,2445548,2514739,2573581
47061,141134,141605,152738,165438,184652,181052,189398,193875,192980,199074,204964,213865,218823,219701,225959,221338,231456,240020,258379
47063,1916147,2009649,2063898,2200012,2231842,2330339,2274560,2285817,2153619,2371929,2478971,2706948,2754295,2886632,3066675,3099707,3066713,3140203,3279547
47065,13206386,13771408,14383036,15387824,16172502,16769580,17134908,17766022,17733068,18239713,19286493,20356555,21007126,21495227,22740600,23601282,24496779,25452993,26366243
47067,55798,59459,59013,57127,59311,68427,68584,71063,73106,75595,75056,75704,75274,76704,84462,83920,85919,91851,99419
47069,420600,414998,425152,455698,493593,540399,561079,632469,614211,570516,593279,583879,619257,585995,588789,605860,648041,687092,708766
47071,519655,563739,570112,580321,618071,665510,658891,694967,732215,737711,766607,805903,852832,842705,860457,891005,928637,1029063,1012825
47073,878591,993947,1029873,1080111,1080309,1177050,1150512,1139272,1204772,1245942,1277676,1430228,1514530,1589711,1718860,1773080,1820902,1799940,1841186
47075,508020,378024,415525,478258,485073,542505,501401,542357,587149,587899,712407,678933,681426,674069,772388,805762,794580,817409,807097
47077,570638,586205,635798,669987,681645,706026,647358,643618,625570,682205,732567,808423,762219,726503,730857,728365,751139,789472,821387
47079,677780,712575,743948,808289,852879,878707,833017,866641,902243,902345,950177,1015799,1077137,1093685,1110544,1160932,1212095,1225343,1321887
47081,217722,237249,245376,260482,274821,301077,323484,317326,323530,328838,333078,341532,337359,358697,379815,396564,409634,454409,481709
47083,79594,88417,89560,95861,97784,108732,112647,111973,114794,117781,124433,128424,128965,129911,135785,139585,146654,154245,167729
47085,534395,651428,657852,724571,718051,783994,783290,735370,748967,843669,805018,754813,781424,809893,876030,865689,877572,812497,823239
47087,134015,157472,163080,183179,186961,186189,175094,155930,156893,168630,174462,178804,183217,182358,198610,188891,198629,195043,203545
47089,877819,816514,817855,855076,869098,963887,1122166,1097637,1118604,1192890,1153116,1165383,1250212,1287343,1325505,1359349,1443068,1491199,1562793
47091,222146,244194,252159,260431,255860,287441,307272,325971,350349,343235,342676,341191,345031,348758,380440,393728,408023,414867,438048
47093,14072755,14912589,15820116,17210961,18090857,18839398,19405277,20042180,19508360,19406405,20174707,21377959,21900449,22598675,23946069,25029004,25842149,27284773,27794672
47095,78965,83213,80524,87561,97149,111413,106553,141771,122930,116118,141720,142376,183493,155946,150057,138702,143796,126958,157935
47097,437511,414436,450569,463378,487125,536284,541302,541341,508470,507183,606473,571008,648921,635730,652397,654057,675688,731094,768215
47099,748466,766209,796008,825551,812885,802908,817376,812770,810445,852069,907398,945633,975247,991803,1029302,1025461,1040058,1092458,1162051
47101,134322,138236,142007,150234,162750,168493,188549,184995,185941,189844,195910,211121,213535,234122,245151,258948,260087,281674,308060
47103,534968,581199,573002,597961,684890,735944,764923,755777,738375,746825,802536,833519,1045565,1237301,1525063,1681569,1065578,1091859,1144749
47105,768806,861575,918925,1004377,1065734,1153750,1189534,1207826,1220750,1286476,1345784,1364533,1477089,1546370,1672806,1683479,1733283,1879127,1995183
47107,1141417,1237834,1286468,1370877,1440352,1594451,1494473,1414483,1310500,1403934,1532236,1734872,1785138,1852603,1964391,2036233,2043464,2116595,2218343
47109,552619,519337,543918,545645,556795,569471,560318,514686,487116,507604,552918,538520,516656,548028,573118,567565,617010,634736,644933
47111,273701,286374,299818,315226,351995,362925,375635,402374,379027,410017,408825,465129,415718,473458,533937,524843,535259,553087,549454
47113,3454582,3490518,3603165,3807121,4025854,4237844,4345467,4468936,4325825,4494524,4851673,5048216,5077674,5154248,5356042,5582241,5857611,6152806,6233689
47115,392675,425085,436060,463468,496449,552506,547944,570891,564334,594984,636394,680841,704535,700229,736463,753849,800247,841486,875830
47117,808919,863921,805556,818727,778215,783992,762267,799646,713542,651016,685106,730481,756070,835380,900837,944147,1116839,1208349,1236331
47119,2541584,2706219,2828706,2991089,3003155,3299635,2659278,3055973,2809086,2586668,2603150,2660094,2814551,2978116,3359287,3841066,4120120,4103792,4355752
47121,113592,115828,117794,124660,134991,158100,164613,162256,156126,164384,173581,182100,198887,213464,224194,235335,252986,267465,278175
47123,704293,749058,804213,914769,978388,1032551,1002965,949053,823949,990629,1136453,1126331,1070317,1076699,1133309,1305810,1332062,1420090,1480307
47125,2383454,2568684,2689724,2976829,3263877,3505670,3506107,3616443,3661166,3858689,4221642,4495019,4502075,4516804,4678459,4833347,5164045,5478963,5761559
47127,102518,104413,96068,108189,131616,144523,162723,155732,152230,146747,139489,168261,171976,167042,181095,211495,285580,324667,435051
47129,178646,188409,198906,214545,229566,254191,267652,281308,270406,272939,278234,292419,292735,274733,275437,273472,282792,304358,330986
47131,1053618,1055290,1076715,968131,999065,1018823,1094794,1125003,1224254,1074968,1086741,960022,1062300,1099887,1107577,1109957,1146185,1108842,1195099
47133,270547,295809,304937,365884,345389,369875,383190,386075,379991,419023,416791,435253,430885,439626,455903,475406,510804,541911,597117
47135,135928,147319,152287,164705,173149,171989,178399,141496,129883,140731,137743,147069,153314,163325,170653,180473,186018,204356,209437
47137,59670,59636,60402,63077,65501,70961,76783,73493,73026,77171,83762,95477,103545,126993,151503,142977,156661,156828,163983
47139,208243,215182,216757,225833,242201,244606,237531,256333,281749,286636,267088,270344,290223,289014,292736,275054,295643,318699,326598
47141,1846288,1963030,2077824,2263678,2382129,2544223,2502862,2589710,2526607,2587010,2676446,2869780,2923165,2986207,3112317,3208997,3369675,3563463,3688983
47143,695236,904834,958304,1009179,995862,1022996,1142085,1041500,1224925,1193938,1207798,1228745,1409366,1502730,1594298,1757695,1867393,2108843,2091529
47145,1310041,1585894,1647932,1734303,1837498,1969612,2004113,2087244,2071754,2205409,2360904,2072471,2071328,2193864,2287148,2416067,2525485,2493465,2719127
47147,989693,1072936,1144457,1286872,1364214,1501725,1503346,1612469,1571104,1493090,1631094,1914454,2137547,2291034,2582367,2559467,2593348,2583279,2640029
47149,5942098,6403651,6933602,8017600,8677412,9351660,9844466,9898181,9257246,9700874,9776762,10565970,11389221,12503047,13563920,14482054,15389894,16140854,16779468
47151,334610,340451,338414,357749,365955,383232,405074,395987,380457,379078,394703,424438,628423,894212,733190,471393,482437,522479,532514
47153,157421,162489,174685,189525,204046,227932,226699,214474,199007,195709,198988,220880,238971,243682,262347,275608,282661,290307,309493
47155,1953280,2091012,2170769,2355632,2548246,2666065,2753317,2741257,2683974,2726977,2814915,3067300,3246786,3438470,3717966,3824287,3984088,4260370,4530737
47157,41858479,43264781,44170468,46138586,47948832,49350563,49881755,50441258,49648060,50355950,51749661,55050885,56249003,56968704,59431826,60821346,62334801,65053382,66752724
47159,338865,382694,401009,405533,384866,410926,439031,497246,423218,475261,526512,557650,598378,636210,633553,582195,622705,738666,735088
47161,399580,626867,564874,730095,701317,854970,782016,686001,941658,820798,790977,852059,894560,1088136,1175513,1032233,826996,895981,862633
47163,4912860,4944113,4852246,5514945,5426954,6015527,6331859,6554533,6560957,6611510,7088818,7335309,7314867,7024140,7299046,7390987,7568774,7961903,8075078
47165,2676150,2952174,3089331,3381860,3583596,3953548,3985645,4057938,4051722,4145101,4425401,4796229,5181058,5510819,5829545,6149872,6550271,6813182,7103726
47167,690136,715969,753131,840808,853876,953745,957899,942281,918112,882035,944268,961548,1039557,1029133,1107261,1144750,1146647,1158722,1226297
47169,100229,104867,104588,113659,111359,117830,119784,125456,124035,126706,133193,140246,139042,147099,163953,164681,168939,202911,219505
47171,344317,360221,384216,473990,486581,525940,550148,571692,569237,562432,581014,563460,577180,562534,608847,507186,530769,575936,628440
47173,172491,190266,193329,205488,224403,256094,263809,269509,271899,281677,279001,298040,259583,273190,286919,293626,302566,316262,336320
47175,57754,57056,53796,60638,63098,70231,72282,71259,69088,69644,78155,92139,97774,95832,101972,101150,102174,97388,102617
47177,827323,900199,935363,971126,1001913,1016353,962458,940519,905537,1003067,1064715,1203061,1278594,1376834,1452684,1505611,1417583,1451931,1517045
47179,3288459,3434299,3650670,3947387,4104856,4313613,4454218,4615039,4603887,4521347,4744968,4990761,5054816,5064237,5417125,5464836,5649734,5920262,6113551
47181,192845,211661,210872,233042,247891,255829,288418,284428,271521,266762,270166,282309,310402,315052,326914,301214,315175,350888,376690
47183,684386,718795,744007,768790,842118,869748,839951,870851,896807,860263,934523,998087,1052908,1041211,1048038,1092684,1172545,1234605,1345924
47185,437133,486045,544969,596417,573938,541277,525132,509350,504448,548341,583904,653657,660043,649174,669152,708297,734356,740525,777669
47187,5200771,5590606,6191582,7076854,8098925,8694829,9689115,10193375,10690009,11824031,13111299,15313115,16318072,17515890,19622609,20510511,21061658,21742508,23165500
47189,2099835,2340386,2523471,2956656,3025096,3142973,3567736,4049154,4164646,3170270,3201746,3496548,3675695,3947722,4351035,4555473,4801725,5167251,5403441
48001,1105488,1116352,1168529,1202405,1287311,1472948,1659914,1765207,1605848,1690369,1743441,1767923,1759740,1779862,1740447,1798134,1869411,2004735,2111672
48003,1052949,1175310,1247664,1478502,2034156,2573975,2985001,3879343,2582313,3265904,4259685,4891918,4953172,4707290,2605171,2299875,2877100,3554771,2868790
48005,2030371,2065554,2126104,2276413,2332879,2556607,2737684,2910035,2844765,2942824,3077897,3263917,3216898,3258826,3239838,3128459,3202548,3413929,3566250
48007,347522,360556,409149,425948,451188,544779,622072,628419,544321,549611,574132,604764,626017,681053,659620,634920,619739,633132,678353
48009,163774,176674,188488,216880,227305,288501,302182,345830,267474,313952,354626,378469,415976,420365,310241,277902,295489,318727,319221
48011,36498,43276,46484,53487,53085,59702,66932,51146,39394,52644,43014,42553,53810,52512,52148,48086,52056,70075,68599
48013,704613,719669,758157,782291,822177,967445,1004804,1072674,1026772,1168437,1566060,2353275,3136106,4063250,2941456,2376007,2758546,3206820,3197764
48015,658932,656732,725621,814253,930941,1094401,1278389,1235833,1148148,1217135,1150033,1158459,1182272,1204350,1183112,1211858,1290884,1425928,1476345
48017,220229,194180,213339,237402,262673,276618,275856,267810,210078,328378,355069,356516,356987,416244,389696,339572,400125,402466,420462
48019,167272,189157,194254,213438,235069,254009,270835,272277,273685,283094,292634,302871,351687,330613,344228,341076,340978,354149,386239
48021,852562,968045,1012467,1045721,1132941,1356102,1476117,1491416,1557963,1532520,1630767,1676557,1695724,1772679,1890478,1947322,2085150,2248513,2345261
48023,74603,78732,85777,91060,89489,108969,111040,123900,101377,104273,116111,124230,142661,144351,152147,142845,152770,159999,170727
48025,586752,582358,666334,696427,815591,849880,953477,1068073,828491,844387,886676,903580,985388,976763,817266,766319,771141,788965,818155
48027,7338688,7830151,8462588,9094284,10132520,11478171,12568357,13660560,14101989,14214831,14781823,14780775,14599847,14820038,15670776,15313636,15839323,16557191,17215074
48029,46232980,48480022,51872284,55188165,58536855,63124794,67180312,68976073,69153000,72343513,76081751,78242788,81200427,86374870,92980898,97030952,99176380,105882703,109258861
48031,142873,155545,159567,170026,173321,194540,210683,207769,220185,228339,234405,251053,267347,285281,312021,323891,341999,359358,388241
48033,131315,158692,181655,229143,303513,348380,409484,513346,325575,403753,482094,479751,491591,398120,223990,230013,272789,395313,475501
48035,278952,316686,329981,337841,357828,363997,359613,360353,379048,388378,448077,500807,540448,554841,574750,567048,573807,576948,614816
48037,2218433,2332260,2440497,2593662,2772646,3017191,3144377,3293318,3297620,3369200,3436651,3514004,3437086,3463980,3598923,3651139,3685742,3785327,3887299
48039,7589382,7438191,7374443,7869268,8306641,9182998,9636120,10025148,9837501,11353037,11965522,13312895,14227958,14544731,14744863,14812738,15479284,17065446,16897873
48041,4069817,4217418,4576213,4902410,5308092,5809449,6194708,6541499,6878172,7146050,7284517,7725346,8422338,8996765,9066145,9218284,9605794,10258119,10482501
48043,243083,251732,294962,309057,304208,318881,304406,300252,321963,337572,340329,343713,359509,364727,367522,362430,367793,388460,418035
48045,33923,33786,39311,38026,44388,39452,54487,34766,50198,65844,43704,38400,65047,39126,63252,90788,103217,120159,114994
48047,439779,641684,722338,709293,861581,774719,751828,786933,492806,443975,443872,379273,385532,457219,320506,259980,293409,309433,310787
48049,833347,874844,906667,987439,1069574,1124304,1142516,1135820,1143487,1143549,1167687,1186507,1224818,1294680,1365614,1401157,1458229,1497619,1548092
48051,404855,404263,430164,448115,531116,595693,624902,755650,559967,623105,728022,697162,720530,913905,782965,692235,927834,1326355,1285948
48053,625301,677965,714478,800090,845605,975989,1060621,1105281,1078017,1098105,1139135,1182204,1218248,1313537,1355750,1410160,1488542,1590760,1695373
48055,349152,378704,409458,431425,466248,527155,569281,630293,625939,712801,863543,933842,937369,906909,797783,787460,833670,923841,934670
48057,1135595,1144896,1037543,1881638,2039948,2840191,1639777,1706664,1577861,1849138,1926024,1915398,3067958,2504414,2336954,2388985,2890204,3563856,3753146
48059,144655,153062,157431,156449,165105,194788,218269,244989,238138,222157,238506,258998,263019,267196,250346,254633,276220,311471,325258
48061,5567331,5960440,6194880,6476708,6830567,7403252,7726896,7991899,8206794,8685886,9048769,9385749,9728796,9892226,10211225,10572027,10827400,11378276,11978930
48063,220885,233737,238121,252209,250279,268965,278025,308706,309462,353221,338995,347792,382228,388165,432851,369863,358711,369723,350140
48065,561934,537974,582065,599776,693905,691824,795529,781197,670416,733723,739979,731387,748299,770189,813483,893524,944322,978793,1035948
48067,634771,580932,528553,567759,581475,630500,668014,649543,638641,681381,687949,692020,736496,746305,725235,708673,770620,830092,884501
48069,249271,298659,363898,349863,392245,393012,442966,454174,307164,547816,686812,568464,478450,691224,741229,545813,650257,503002,696546
48071,966376,994765,1170229,1407016,1492480,2181419,1623649,1627306,1588704,1837574,1722177,1991792,2260862,2477397,2738095,2990011,2836420,3289207,3093961
48073,997521,1021827,1052091,1089296,1148362,1272389,1341891,1525340,1403996,1391352,1357090,1411456,1390366,1401005,1329141,1363651,1378790,1453262,1494090
48075,121044,131417,141237,148588,151098,152763,175444,185300,183706,167624,188904,161425,198282,189511,205723,222719,228713,241377,249380
48077,176637,170521,181274,187567,196709,217526,224670,247396,211041,205271,213119,221640,231632,234169,203451,212895,225805,237048,248401
48079,183761,192249,207542,274527,360187,430681,511252,583507,385325,546537,524359,519754,506619,366727,189427,171378,226919,250769,234566
48081,95954,90899,95802,98004,110488,130522,144517,175257,142492,169240,168172,175033,185992,160557,111262,96231,99378,105505,105679
48083,140487,142551,155686,166399,178243,203297,203813,227699,212985,221713,236694,241678,234058,232340,213769,213151,222696,229054,239476
48085,16094894,18343179,20120506,22549657,26217419,30099619,32545325,34286997,33355797,34695866,37573880,41141177,44121158,47746866,52545472,57081165,62367903,66642689,69296699
48087,74745,79168,97980,95051,95168,93086,96177,71503,72228,85356,71061,75187,94560,81379,77864,82542,80778,84978,89381
48089,491980,505014,561264,601587,675220,805007,842450,857047,724081,732979,759200,763641,1042608,1007938,838065,796323,825019,811707,860077
48091,1893585,2007006,2083377,2335644,2640332,2937012,3214544,3388276,3320814,3398304,3596706,3842827,4238444,4541100,4954836,5185475,5430467,5774583,6123189
48093,241372,278417,269695,296043,285632,321351,303525,276042,286295,313005,323996,306084,315690,396286,342996,360446,389632,395687,461767
48095,92391,87881,92713,103451,112093,117232,138753,134764,104422,114799,132012,123046,155074,130753,106632,97579,95212,101274,127139
48097,1034010,1017472,1173379,1136137,1084115,1457945,1738655,1866851,1435753,1825026,2343229,2693135,3030240,3375392,3599265,3300073,3008211,2871180,2890038
48099,663885,702738,770882,810476,877533,989695,1022086,1077853,1119236,1176536,1176037,1276829,1286429,1305047,1438769,1592655,1707476,1763647,1795287
48101,61379,65267,78529,80492,91163,93964,114936,111187,79706,81647,72422,65031,63105,63096,48916,48965,78369,77126,64548
48103,638541,628874,776035,921607,1216099,1350855,1626310,2042977,1207432,1346188,1500609,1532606,1665024,1506516,734400,572134,629890,665493,585695
48105,667842,628720,900339,984412,1357369,1505567,1607891,1968106,1115415,1126258,1167484,1148308,1480942,1735556,850700,693524,872157,872788,665897
48107,101285,113015,131075,186133,200805,182887,214809,192791,205562,289152,208940,232513,351777,275147,198495,201523,231576,250975,258311
48109,55540,58475,62569,71349,83427,91764,101920,139322,133142,132142,148541,220991,328193,569639,443076,509974,783318,1038057,1099070
48111,302950,290403,287919,360837,321347,330518,405772,433482,430558,473346,540964,610998,621138,726913,859424,757130,819359,721078,776866
48113,142270708,144724050,145045906,153769425,160322374,168273014,174024922,177062311,169641388,175224130,185488666,195350580,204490350,215055948,228684119,237682820,248056205,260726376,270519384
48115,397775,437621,491703,559177,634457,662338,857549,839098,636285,852202,776817,832816,1014334,786422,559673,529256,666746,799614,696374
48117,679541,588575,645778,609991,607043,589160,759090,729080,657378,972514,1209811,1099554,1022960,1497975,1633946,1650896,1656682,1566069,1566599
48119,79289,86853,76063,66853,59767,68254,66387,66275,69097,68405,75237,83436,97606,113932,117361,130124,110465,108197,120484
48121,8754889,9555536,10586992,11784190,13706835,15260310,16988888,18525176,17649323,18179055,19173639,20409592,22225066,24439004,26231792,28122564,30582599,32193859,33075853
48123,444533,420763,465682,497550,681402,762779,847800,1089653,846135,870528,1749818,3350935,5220575,6920638,4804989,3585233,3872219,4322712,3454046
48125,56458,77455,96331,123480,143563,160690,195410,213077,140411,170500,178464,168554,156746,145429,107498,110674,117267,122999,115336
48127,152586,160133,185998,198761,237217,313695,335798,373509,317231,541362,1259127,2383727,4245032,5100044,2967354,2236009,2965560,3639783,3141959
48129,82318,73185,82189,92099,93856,97221,91742,81392,76391,104991,106813,97609,131541,112846,131766,117208,148286,159566,153974
48131,458819,455253,626205,719774,832238,811283,995383,1175789,649021,596323,548535,517151,546111,533412,385359,335943,356133,390422,377576
48133,372123,389816,403733,417797,437877,482211,511623,549094,502064,580655,748726,876494,821789,814340,691279,624491,696969,928072,927290
48135,3838034,3976174,4295007,4781564,5532721,6685628,7680885,9375239,7870735,9089958,11201362,12860156,13501869,13691006,10456092,8980937,10258180,12389704,12705336
48137,139355,117119,162662,155541,201603,213393,206213,226679,123721,119582,114941,93165,107420,106681,88128,74491,79475,81279,82817
48139,2530358,2613968,2698345,2996213,3202375,3600810,4133060,4043598,3777538,4032089,4469268,4738694,4767061,4877725,5113037,5362050,5690315,6235503,6495894
48141,15136724,15925303,16346663,17514606,18645065,19926092,21382307,21476608,22368646,24281966,26134400,27238372,27252097,27433168,28421043,29107016,30356215,32072784,33047656
48143,794799,844461,787850,808919,832276,940636,984847,1067357,1026675,1111253,1168014,1191736,1281619,1450600,1365416,1319598,1435789,1535954,1661445
48145,232222,253903,268476,281235,263205,284326,297049,288028,305247,334747,344308,352161,381309,369825,401202,379178,375886,386925,417059
48147,512892,476716,489941,499425,490315,527003,517313,533106,548848,567078,574413,595767,626769,658394,708087,739441,797552,857930,945119
48149,1286794,1189753,1346539,1294062,1327323,1448148,1576161,1649967,1510871,1528446,1589906,1544679,1800545,1858519,1519425,1436673,1548491,1566874,1594814
48151,94673,91934,105209,116753,138038,138589,180428,189923,146747,218000,273726,224005,248824,230572,168982,160518,171850,243910,202277
48153,169984,173479,183073,230170,237370,222477,299916,191491,207523,321143,229298,191644,233726,158795,186391,235225,335995,363749,406503
48155,33092,29038,40084,39219,37542,35850,52798,45011,36826,34335,36098,42626,47997,46798,31909,27959,31185,43489,52048
48157,9035298,9579865,10063707,10875564,12417853,14073397,15522875,16360307,15878221,16551298,17315058,18719208,21701253,24298887,27727777,22798881,24100580,26013392,26816286
48159,215941,230373,241340,257999,269050,276954,288991,308622,262648,283241,278684,330685,365780,389470,378608,353881,392330,411407,391169
48161,1416404,1511900,2351592,2633690,3295951,3375653,3578552,4215547,2779055,2795652,2490694,1974888,1993559,2040669,1589853,1322717,1439425,1117117,1100041
48163,250475,282066,284938,284283,299703,352637,415769,473903,413865,489676,787692,1119428,1357750,1641690,1245322,972644,1134478,1337418,1214753
48165,1346665,1482539,1714058,2033950,2447006,2884103,3259884,3928171,2626901,3215277,3591178,3678016,3655943,3071114,1824393,1601781,2096719,2277660,2079016
48167,7956841,7491599,8228574,10062558,9931279,10693137,13096422,11717860,11317669,12393033,14017221,13708486,13727480,12181589,13280190,13299810,15084372,16627092,16361424
