"GeoFips","GeoName","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"48079","Cochran, TX",192249,207542,274527,360187,430681,511252,583507,385325,546537
"48081","Coke, TX",90899,95802,98004,110488,130522,144517,175257,142492,169240
"48083","Coleman, TX",142551,155686,166399,178243,203297,203813,227699,212985,221713
"48085","Collin, TX",18343179,20120506,22549657,26217419,30099619,32545325,34286997,33355797,34695866
"48087","Collingsworth, TX",79168,97980,95051,95168,93086,96177,71503,72228,85356
"48089","Colorado, TX",505014,561264,601587,675220,805007,842450,857047,724081,732979
"48091","Comal, TX",2007006,2083377,2335644,2640332,2937012,3214544,3388276,3320814,3398304
"48093","Comanche, TX",278417,269695,296043,285632,321351,303525,276042,286295,313005
"48095","Concho, TX",87881,92713,103451,112093,117232,138753,134764,104422,114799
"48097","Cooke, TX",1017472,1173379,1136137,1084115,1457945,1738655,1866851,1435753,1825026
"48099","Coryell, TX",702738,770882,810476,877533,989695,1022086,1077853,1119236,1176536
"48101","Cottle, TX",65267,78529,80492,91163,93964,114936,111187,79706,81647
"48103","Crane, TX",628874,776035,921607,1216099,1350855,1626310,2042977,1207432,1346188
"48105","Crockett, TX",628720,900339,984412,1357369,1505567,1607891,1968106,1115415,1126258
"48107","Crosby, TX",113015,131075,186133,200805,182887,214809,192791,205562,289152
"48109","Culberson, TX",58475,62569,71349,83427,91764,101920,139322,133142,132142
"48111","Dallam, TX",290403,287919,360837,321347,330518,405772,433482,430558,473346
"48113","Dallas, TX",144724050,145045906,153769425,160322374,168273014,174024922,177062311,169641388,175224130
"48115","Dawson, TX",437621,491703,559177,634457,662338,857549,839098,636285,852202
"48117","Deaf Smith, TX",588575,645778,609991,607043,589160,759090,729080,657378,972514
"48119","Delta, TX",86853,76063,66853,59767,68254,66387,66275,69097,68405
"48121","Denton, TX",9555536,10586992,11784190,13706835,15260310,16988888,18525176,17649323,18179055
"48123","DeWitt, TX",420763,465682,497550,681402,762779,847800,1089653,846135,870528
"48125","Dickens, TX",77455,96331,123480,143563,160690,195410,213077,140411,170500
"48127","Dimmit, TX",160133,185998,198761,237217,313695,335798,373509,317231,541362
"48129","Donley, TX",73185,82189,92099,93856,97221,91742,81392,76391,104991
"48131","Duval, TX",455253,626205,719774,832238,811283,995383,1175789,649021,596323
"48133","Eastland, TX",389816,403733,417797,437877,482211,511623,549094,502064,580655
"48135","Ector, TX",3976174,4295007,4781564,5532721,6685628,7680885,9375239,7870735,9089958
"48137","Edwards, TX",117119,162662,155541,201603,213393,206213,226679,123721,119582
"48139","Ellis, TX",2613968,2698345,2996213,3202375,3600810,4133060,4043598,3777538,4032089
"48141","El Paso, TX",15925303,16346663,17514606,18645065,19926092,21382307,21476608,22368646,24281966
"48143","Erath, TX",844461,787850,808919,832276,940636,984847,1067357,1026675,1111253
"48145","Falls, TX",253903,268476,281235,263205,284326,297049,288028,305247,334747
"48147","Fannin, TX",476716,489941,499425,490315,527003,517313,533106,548848,567078
"48149","Fayette, TX",1189753,1346539,1294062,1327323,1448148,1576161,1649967,1510871,1528446
"48151","Fisher, TX",91934,105209,116753,138038,138589,180428,189923,146747,218000
"48153","Floyd, TX",173479,183073,230170,237370,222477,299916,191491,207523,321143
"48155","Foard, TX",29038,40084,39219,37542,35850,52798,45011,36826,34335
"48157","Fort Bend, TX",9579865,10063707,10875564,12417853,14073397,15522875,16360307,15878221,16551298
"48159","Franklin, TX",230373,241340,257999,269050,276954,288991,308622,262648,283241
"48161","Freestone, TX",1511900,2351592,2633690,3295951,3375653,3578552,4215547,2779055,2795652
"48163","Frio, TX",282066,284938,284283,299703,352637,415769,473903,413865,489676
"48165","Gaines, TX",1482539,1714058,2033950,2447006,2884103,3259884,3928171,2626901,3215277
"48167","Galveston, TX",7491599,8228574,10062558,9931279,10693137,13096422,11717860,11317669,12393033
"48169","Garza, TX",228852,249051,290890,344825,423493,491655,586932,411362,461230
"48171","Gillespie, TX",440793,469245,505311,548522,608013,658039,665236,681226,695684
"48173","Glasscock, TX",209501,264313,290603,383892,414820,568582,654881,451699,689203
"48175","Goliad, TX",379897,505979,598391,938473,1095113,927684,944845,613900,532201
"48177","Gonzales, TX",479933,470128,513312,515164,527791,529965,579563,584398,824802
"48179","Gray, TX",688536,746603,871250,1001236,1134536,1236533,1236682,966350,1029985
"48181","Grayson, TX",2792398,2900548,3137640,3224127,3523772,3588478,3715708,3657985,3763394
"48183","Gregg, TX",4079740,4332480,4653254,5404183,6041471,6951706,7512419,6866160,7291675
"48185","Grimes, TX",755203,863754,865344,998968,1049336,1130271,1325618,1234438,1209223
"48187","Guadalupe, TX",2362488,2375902,2376474,2572330,2906656,2947239,3181938,2919226,3275132
"48189","Hale, TX",1011795,1012702,1093654,1184963,1237205,1328692,1514178,1369505,1574306
"48191","Hall, TX",59162,69127,66230,71329,79372,93360,72444,116723,117064
"48193","Hamilton, TX",149236,150497,156312,151992,172538,186250,204136,208990,213725
"48195","Hansford, TX",340198,416863,454207,527494,509613,530884,571304,415893,550024
"48197","Hardeman, TX",143324,158991,174248,198545,207297,214246,251524,172343,182574
"48199","Hardin, TX",724275,762489,833827,906688,1121308,1274419,1419587,1202322,1230948
"48201","Harris, TX",176961987,183481383,206392525,221269017,244656308,274584460,276694757,268781557,288355532
"48203","Harrison, TX",2124284,2240839,2542431,2999555,3504906,3976406,5518431,5773889,5202103
"48205","Hartley, TX",279956,303887,331913,305032,320462,345727,268315,213118,424863
"48207","Haskell, TX",124400,139462,157354,165126,166286,191375,174892,148970,201452
"48209","Hays, TX",2340484,2438672,2474416,2970482,3343028,3617460,3836483,3876884,3985577
"48211","Hemphill, TX",404440,592912,772858,1132635,1242614,1425167,1877532,1152792,1145150
"48213","Henderson, TX",1195504,1290232,1319844,1455558,1534493,1607751,1637633,1484545,1505371
"48215","Hidalgo, TX",10576716,11774031,12563320,13788055,14940189,16321442,17114436,16060449,16553796
"48217","Hill, TX",461766,483018,518380,512286,609418,740662,930886,872001,866481
"48219","Hockley, TX",1220936,1430595,1720620,1806327,2201825,2575607,3076740,2076971,2469683
"48221","Hood, TX",729282,750399,796738,916998,1158766,1503113,1991598,1661576,1619985
"48223","Hopkins, TX",727595,755427,804360,834288,872583,955156,1012201,1005424,1123025
"48225","Houston, TX",506589,554033,638280,669326,679828,674668,732356,671123,691832
"48227","Howard, TX",1066946,1138174,1207221,1310337,1455518,1722677,1882669,1570684,1869196
"48229","Hudspeth, TX",63999,70955,73396,71922,92332,106169,101234,103946,113052
"48231","Hunt, TX",1495181,1594728,1684169,1833422,2034403,2177489,2231023,2396560,2449404
"48233","Hutchinson, TX",763876,827561,997911,1024186,1179139,1406362,1865904,1956674,1319699
"48235","Irion, TX",122665,152311,164499,212142,281284,384360,544751,344427,390907
"48237","Jack, TX",216019,260046,278103,345228,411797,534570,647818,453171,486371
"48239","Jackson, TX",402289,454191,528803,607400,677694,620393,665627,537942,551200
"48241","Jasper, TX",722970,768201,789654,853239,910028,975940,1045334,1006311,1016043
"48243","Jeff Davis, TX",54324,54380,54766,48738,53782,56170,69130,72583,70684
"48245","Jefferson, TX",9810095,10885986,13931837,14178970,15001789,17337352,16872441,16077032,19212255
"48247","Jim Hogg, TX",259570,286289,271181,344786,377834,339751,334221,227473,225723
"48249","Jim Wells, TX",829719,929021,1009033,1133576,1377852,1477188,1693814,1417568,1654017
"48251","Johnson, TX",2156325,2245785,2474586,3181516,4507239,6512850,9330961,6864298,6780747
"48253","Jones, TX",293682,317996,358856,394491,423406,509702,500695,453134,516102
"48255","Karnes, TX",256542,308363,307546,333863,340907,378374,439935,391665,621190
"48257","Kaufman, TX",1344456,1510385,1750793,1855325,2223615,2347563,2383827,2402937,2488521
"48259","Kendall, TX",663291,699646,742003,824092,965815,1042090,1076720,1100698,1151595
"48261","Kenedy, TX",276918,380245,469318,467446,435045,523158,621457,360535,426721
"48263","Kent, TX",230378,282427,336640,385058,438517,495558,585831,369361,467741
"48265","Kerr, TX",1009276,1055451,1104898,1170447,1298209,1391849,1424134,1436990,1486229
"48267","Kimble, TX",103571,109557,109512,105059,118745,116541,111140,111148,113164
"48269","King, TX",99263,106774,116948,153760,199532,216681,263554,165855,168798
"48271","Kinney, TX",47080,52931,56784,56136,59615,64392,60168,65067,69056
"48273","Kleberg, TX",785269,996027,981065,1033617,1131984,1204836,1322595,1134616,1109565
"48275","Knox, TX",91137,117263,134962,122462,138896,150059,134344,114074,124941
"48277","Lamar, TX",1461274,1421231,1458220,1453442,1664121,1725047,1697670,1842116,1878749
"48279","Lamb, TX",588903,688404,709529,700832,761985,768307,814138,715787,909852
"48281","Lampasas, TX",305826,307623,319700,353385,365981,363832,374999,385506,387916
"48283","La Salle, TX",137598,181961,195913,260434,311212,317164,360902,312886,535030
"48285","Lavaca, TX",726147,919103,943313,998823,1052496,1180437,1269289,814871,783632
"48287","Lee, TX",417289,458013,478021,589267,672104,661994,761790,683923,747416
"48289","Leon, TX",465424,502995,595427,840021,1016433,1222333,1519986,1119726,1324324
"48291","Liberty, TX",1118878,1313119,1540150,1926253,2065592,2079661,2139516,1741940,1759773
"48293","Limestone, TX",918449,1145083,1288465,1559044,1721077,1974651,2284002,1755634,1847321
"48295","Lipscomb, TX",208758,306533,378649,561078,655828,832799,1115726,701668,672840
"48297","Live Oak, TX",416325,538266,727756,672080,711254,908919,804964,583503,705569
"48299","Llano, TX",311008,327749,323019,341137,391732,429468,440129,457213,457795
"48301","Loving, TX",116470,189974,283286,646985,888427,1276975,1361533,747195,648226
"48303","Lubbock, TX",7224019,7437999,7875174,8361080,9082860,9401450,9663460,9782879,10341686
"48305","Lynn, TX",111415,156309,186158,187001,123941,259838,152391,140111,232323
"48307","McCulloch, TX",164463,184163,190988,196718,229344,259734,298458,239593,263283
"48309","McLennan, TX",6327434,6679318,7048162,7335918,7845729,8082024,8192620,8397505,8564849
"48311","McMullen, TX",140685,235841,383321,606512,473386,406182,456438,275822,366398
"48313","Madison, TX",259942,283738,313985,340192,366799,393432,380694,339717,416783
"48315","Marion, TX",186646,222881,206183,255316,266772,251851,256987,236299,252320
"48317","Martin, TX",253825,309597,366701,500306,610322,881832,1408474,1062547,1544267
"48319","Mason, TX",61235,64580,73094,66126,89353,78061,90204,97182,104528
"48321","Matagorda, TX",1664475,1725887,1959701,1978271,2311991,2300635,2514807,2280874,2259277
"48323","Maverick, TX",688726,742325,788313,889028,997521,1047701,1231691,1185134,1239551
"48325","Medina, TX",484322,519764,538177,546595,607370,618768,615633,632429,651933
"48327","Menard, TX",37635,43085,44033,44843,53169,55924,59468,52261,52442
"48329","Midland, TX",4128057,4524581,5116522,6094149,7376718,8393092,10177848,8681415,10362860
"48331","Milam, TX",699614,772362,856398,807721,854212,851833,850718,794569,888279
"48333","Mills, TX",88265,91160,99984,98278,120094,108822,102968,119021,116568
"48335","Mitchell, TX",239366,255283,278430,345089,423274,507429,638367,488618,586340
"48337","Montague, TX",312414,336652,371842,412694,499882,574125,729411,608469,705626
"48339","Montgomery, TX",6497475,6963924,7793496,9372656,10694192,11550072,12510152,12808379,13868873
"48341","Moore, TX",969111,1120910,1283818,1307699,1349425,1796357,1758507,1581344,1791391
"48343","Morris, TX",329390,330729,446896,469224,516384,633749,700311,648240,837316
"48345","Motley, TX",27411,28879,36145,35715,38018,37851,28646,26342,29508
"48347","Nacogdoches, TX",1548023,1628167,1779163,2067293,2259213,2528219,3047585,2415401,2593194
"48349","Navarro, TX",951659,960951,987033,1030533,1120672,1171844,1230820,1204768,1277502
"48351","Newton, TX",157890,184776,259070,284901,365734,435665,434555,385277,393237
"48353","Nolan, TX",405468,433669,456709,509823,577122,663269,831911,721445,855411
"48355","Nueces, TX",9976477,10988180,12669479,12918153,13764275,15436490,15037762,14304987,16184769
"48357","Ochiltree, TX",401733,485283,562933,687454,784716,816713,963323,705889,1003202
"48359","Oldham, TX",62581,70825,75971,73904,84322,134984,167010,140502,181997
"48361","Orange, TX",2011295,1989463,2174830,2232431,2457492,2604545,2601879,2656680,2963646
"48363","Palo Pinto, TX",539687,581522,627690,749059,861581,914047,1036872,925379,975822
"48365","Panola, TX",1385500,1900276,2176287,2969657,3160578,3534762,4167337,2551036,2724168
"48367","Parker, TX",1388577,1443824,1542100,1869511,2342222,3034368,3566041,2890813,2979803
"48369","Parmer, TX",458381,468661,456761,463967,481623,553627,627815,677061,874762
"48371","Pecos, TX",1365854,1757596,1757379,2360127,2614960,3250018,4662327,3018270,3041755
"48373","Polk, TX",730857,822458,871928,905837,1026751,1145131,1249324,1065928,1081315
"48375","Potter, TX",4998737,5228577,5478345,5614657,6140534,6430937,6830222,6860449,6975774
"48377","Presidio, TX",108287,111308,103378,101060,118942,118925,121436,135766,158174
"48379","Rains, TX",101279,96482,103347,110357,135666,143108,137129,145630,151398
"48381","Randall, TX",1604706,1689414,1780675,1943696,2208059,2403449,2494786,2597633,2935953
"48383","Reagan, TX",312192,525185,620923,711932,804438,931679,1191263,813447,1123302
"48385","Real, TX",39356,41398,41925,45180,52172,54383,56827,59591,60053
"48387","Red River, TX",160127,172531,179817,173023,194827,207929,217740,216613,222465
"48389","Reeves, TX",375944,438320,458525,525999,559870,595655,735822,562104,640442
"48391","Refugio, TX",373431,484915,587864,822295,884893,869153,979797,617024,702052
"48393","Roberts, TX",362949,643208,760597,1463840,1819919,2595872,3997057,2170515,1975939
"48395","Robertson, TX",659370,971219,1095613,1811091,2201529,2993577,4432324,2624295,2635249
"48397","Rockwall, TX",967673,1034830,1129065,1222630,1381104,1552133,1598192,1644597,1753188
"48399","Runnels, TX",232428,238249,254693,265791,300143,356237,350631,299012,317524
"48401","Rusk, TX",1834818,2133536,2272661,2756504,3211637,3630942,4208246,3178614,3212845
"48403","Sabine, TX",171565,181002,200144,205194,236946,237282,224512,220576,227874
"48405","San Augustine, TX",112573,112412,119771,118524,130121,137229,303459,335623,578178
"48407","San Jacinto, TX",168989,194006,211058,225678,257165,307438,391412,307183,313062
"48409","San Patricio, TX",1432911,1660811,1760501,1840129,2002445,2171049,2275114,2157979,2265568
"48411","San Saba, TX",95659,103751,107535,108134,117526,118739,125815,135038,131359
"48413","Schleicher, TX",110064,137131,146807,194269,235609,254937,281747,191908,204083
"48415","Scurry, TX",958672,1166697,1980032,1965048,2105495,2273320,2941543,2102407,2341432
"48417","Shackelford, TX",95462,114301,127811,144345,173030,198310,275026,218858,260814
"48419","Shelby, TX",675220,721670,874987,949898,940861,1066084,1373556,1105184,1339149
"48421","Sherman, TX",257525,301033,348380,391586,363373,447094,446804,285522,340567
"48423","Smith, TX",5565346,5871477,6797656,7516090,8247948,8553042,8843923,8469474,8941175
"48425","Somervell, TX",800431,914940,969836,962042,1178117,1209750,1299072,1359231,1375454
"48427","Starr, TX",1279108,1670852,1606344,1862054,1847610,1945172,2287403,1613497,1528413
"48429","Stephens, TX",293250,313061,351053,436160,504046,568051,698752,517505,563079
"48431","Sterling, TX",138269,177646,187516,249574,257532,279508,385192,208624,327020
"48433","Stonewall, TX",71360,75056,85097,100201,121116,125014,164237,126179,146156
"48435","Sutton, TX",398037,585915,692275,925874,1015033,1103699,1262734,714291,653748
"48437","Swisher, TX",215255,227498,264579,300949,259014,279069,271065,287772,370707
"48439","Tarrant, TX",55039814,56780443,61823020,68072791,74436044,79680946,82717305,80432857,83850580
"48441","Taylor, TX",3299412,3453968,3658799,3863746,4372893,4651198,4920360,4850590,5101366
"48443","Terrell, TX",270890,424190,455123,617271,703628,727115,755696,392002,347730
"48445","Terry, TX",384674,450583,519904,602908,653116,764741,850986,689531,880482
"48447","Throckmorton, TX",68639,84006,100223,114012,131661,131765,134848,93817,101900
"48449","Titus, TX",1895884,2044694,2099807,2092064,2456280,2440331,2322683,2492959,2572834
"48451","Tom Green, TX",2990177,3021141,3143868,3294858,3483783,3634098,3866030,3990819,4317731
"48453","Travis, TX",46500911,47486847,50298278,54231320,61062291,63600319,66420970,64656213,68914892
"48455","Trinity, TX",140408,145766,148565,146819,171006,187122,190600,192595,197582
"48457","Tyler, TX",242552,277369,310042,431106,544849,624650,716054,514654,513631
"48459","Upshur, TX",654587,765465,787173,925411,945360,994944,1091955,850863,862799
"48461","Upton, TX",552877,736684,870595,1355554,1541304,1895759,2722766,1828355,2252694
"48463","Uvalde, TX",505991,533050,556134,564030,603375,619277,616323,637780,686217
"48465","Val Verde, TX",1064855,1219763,1187666,1311714,1382014,1480396,1551007,1450255,1528298
"48467","Van Zandt, TX",662129,711045,737438,789439,867280,911938,917649,868665,899005
"48469","Victoria, TX",2534975,2662429,2907828,3122152,3463401,3583369,3821154,3470552,3744872
"48471","Walker, TX",1215143,1254112,1269197,1324255,1434374,1522902,1551042,1624965,1688624
"48473","Waller, TX",733312,843852,977827,1093499,1247419,1406922,1566565,1530806,1572656
"48475","Ward, TX",674033,789345,778605,966007,1165506,1353614,1887220,1354874,1696674
"48477","Washington, TX",1316935,1368834,1281967,1336578,1335074,1377128,1451557,1366913,1471601
"48479","Webb, TX",5184530,5866391,6153700,7157673,7512449,7728886,8242228,7100285,7726109
"48481","Wharton, TX",1160798,1283993,1410658,1600202,1677504,1612902,1952403,1632567,1653623
"48483","Wheeler, TX",257537,330256,414673,756047,1033663,1385528,1998997,1222078,1592500
"48485","Wichita, TX",3922529,4014752,4093081,4238335,4653245,4799672,5031305,4890949,5019812
"48487","Wilbarger, TX",544988,595929,625833,643267,705443,734219,757617,769860,830125
"48489","Willacy, TX",277687,377750,474870,521194,485269,627590,659703,491606,622753
"48491","Williamson, TX",7018678,7598903,8157712,9747072,11058107,12730942,13199539,13856149,14897459
"48493","Wilson, TX",361169,371272,382994,404124,443727,490750,532641,548831,572492
"48495","Winkler, TX",417073,539906,574617,719930,877249,964131,1131161,696062,720277
"48497","Wise, TX",1472203,2004943,2268938,2972309,3403742,3989282,4828155,3372339,3783886
"48499","Wood, TX",781887,826968,886612,1161997,1295754,1227099,1279163,1123988,1309566
"48501","Yoakum, TX",1357836,1789720,2223418,2162651,2650193,2954021,3693055,2422832,2802457
"48503","Young, TX",485688,491767,533724,590600,681261,727706,833605,754568,806078
"48505","Zapata, TX",1258523,1845764,2193794,3007094,3079545,3398316,3984894,1966592,1730676
"48507","Zavala, TX",145623,174459,189975,216599,251917,305680,270628,210458,231171
"49001","Beaver, UT",160176,163793,235828,249007,179116,209444,211794,258117,298700
"49003","Box Elder, UT",1445545,1406243,1472298,1575431,1942458,2092203,2180241,2156423,2258300
"49005","Cache, UT",2212016,2384554,2532776,2585443,2858245,3102897,3349744,3598464,3868222
"49007","Carbon, UT",663264,711946,750357,873232,1017614,1111268,1269208,1089459,1123404
"49009","Daggett, UT",36855,36660,36166,40636,43166,46128,49281,48480,48118
"49011","Davis, UT",6327894,6754964,7148842,7718419,8598872,9141874,9232940,9029333,9502508
"49013","Duchesne, UT",360822,384998,457701,601616,727361,912158,1098022,920812,989905
"49015","Emery, UT",536286,564400,600586,654838,709999,735292,759446,809585,812052
"49017","Garfield, UT",117472,119194,125354,136160,163817,192554,203136,189099,195233
"49019","Grand, UT",228635,245353,269782,296737,342116,362548,395708,404075,417113
"49021","Iron, UT",830272,862992,929080,1014446,1200472,1214925,1189458,1180491,1166086
"49023","Juab, UT",162999,153605,186738,227245,304528,351665,332938,355427,394668
"49025","Kane, UT",154413,162119,155895,171605,220610,217375,204984,199338,206127
"49027","Millard, UT",534730,514555,593482,585233,644280,700945,699481,726228,741947
"49029","Morgan, UT",117136,123493,126900,147716,169585,194392,176231,178809,208193
"49031","Piute, UT",18086,20947,23929,37904,24922,41769,26446,39094,28994
"49033","Rich, UT",49021,44983,51975,57191,68353,67868,81707,74147,73232
"49035","Salt Lake, UT",40925839,41957163,45447351,49460781,55048472,59334647,59204728,57719819,59723344
"49037","San Juan, UT",273135,282254,297907,359326,410235,481536,486176,468639,529606
"49039","Sanpete, UT",394625,380048,390871,430969,524459,547219,613274,573105,636560
"49041","Sevier, UT",458504,465348,507858,554343,659982,714445,732828,735705,770572
"49043","Summit, UT",1299240,1406972,1646927,2068228,2167914,2159476,2269277,1957868,2092769
"49045","Tooele, UT",909350,990569,1249308,1426630,1476177,1574109,1563458,1622964,2132558
"49047","Uintah, UT",822914,960226,1139633,1533108,2028588,2339046,2613306,2050460,2138029
"49049","Utah, UT",9085523,9574534,10394196,11468166,12985108,14484439,14778966,15029703,15540169
"49051","Wasatch, UT",340597,367720,367555,409544,485743,561898,551083,518541,549602
"49053","Washington, UT",2133293,2332190,2612691,2999502,3475720,3716525,3619310,3368813,3359992
"49055","Wayne, UT",61009,61654,60322,62840,64449,72529,73463,71638,72605
"49057","Weber, UT",5499429,5704502,5971102,6556723,7485921,7975911,7918383,8143141,8219659
"50001","Addison, VT",941720,1021615,1108395,1138462,1184547,1198514,1260873,1249415,1334887
"50003","Bennington, VT",1224271,1212601,1288816,1326890,1393245,1445446,1470088,1423714,1472332
"50005","Caledonia, VT",700337,729405,780818,809618,869764,942216,948489,958549,1013171
"50007","Chittenden, VT",6838351,7314271,7857727,8065820,8275511,8151805,8756576,8918946,9441789
"50009","Essex, VT",125972,110590,113079,118017,123115,121484,118042,123248,134390
"50011","Franklin, VT",1056515,1113665,1210032,1246192,1371062,1478566,1498081,1453221,1531423
"50013","Grand Isle, VT",90410,96785,109591,110292,118562,127202,125754,136176,148192
"50015","Lamoille, VT",670323,686516,741762,799879,794596,840899,885539,902711,923326
"50017","Orange, VT",539754,548095,575461,602057,645604,670578,663096,657820,684973
"50019","Orleans, VT",549343,593767,642153,685244,720139,762184,740827,724750,760146
"50021","Rutland, VT",1840646,1884118,2006023,2139825,2228311,2302462,2318613,2319529,2422274
"50023","Washington, VT",2223142,2355544,2563748,2703527,2728966,2809241,2847824,2925586,2991079
"50025","Windham, VT",1689445,1742599,1822006,1812706,1858786,1825452,1944121,1984673,2105859
"50027","Windsor, VT",1671300,1714476,1838215,1942362,1992505,2013253,2089926,2092319,2149432
"51001","Accomack, VA",1449001,1419768,1436773,1502080,1602004,1594285,1724978,2324058,2415250
"51007","Amelia, VA",146439,163601,167628,185779,221459,229915,222321,223140,259638
"51009","Amherst, VA",586775,605336,620080,648374,727813,753516,754694,788152,786142
"51011","Appomattox, VA",214554,225879,228419,242031,268237,272308,284825,285066,280450
"51013","Arlington, VA",19454819,20085092,22534776,23849964,23127260,23982402,24722578,26150994,28323049
"51017","Bath, VA",155636,163895,173639,191732,182652,198441,200622,201992,215854
"51019","Bedford, VA*",1160557,1257207,1314997,1415066,1581611,1641879,1655833,1654327,1720774
"51021","Bland, VA",124077,125720,120460,131152,166106,197375,225412,223658,219895
"51023","Botetourt, VA",619121,672548,708594,785656,861388,957391,928401,904673,962379
"51025","Brunswick, VA",275202,269475,291445,306722,340087,354142,364948,380888,349596
"51027","Buchanan, VA",599180,647689,685203,759528,983433,999047,1186184,1041065,1283124
"51029","Buckingham, VA",199412,209845,225979,235725,262480,275135,278701,278121,294647
"51033","Caroline, VA",306445,331046,355871,392016,468339,503485,507549,486865,540523
"51036","Charles City, VA",116990,132595,144790,151569,159199,162867,154409,146738,142794
"51037","Charlotte, VA",179618,191697,198052,196563,213571,224549,227543,224414,226526
"51041","Chesterfield, VA",9009618,9322792,9645368,10410346,10953859,11515116,11684285,12235420,12603507
"51043","Clarke, VA",311934,337742,350205,377642,416999,414783,417892,416372,416666
"51045","Craig, VA",48815,48831,50032,57370,66599,71183,72794,73619,76129
"51047","Culpeper, VA",945008,1012976,1096821,1232318,1317508,1307374,1292745,1274499,1340507
"51049","Cumberland, VA",88666,95691,113438,120773,132849,149892,148870,138822,146176
"51051","Dickenson, VA",228011,243855,252260,295885,344368,366399,473507,405165,425773
"51057","Essex, VA",207411,228655,246847,256369,285295,292904,327900,317589,323103
"51061","Fauquier, VA",1352811,1516397,1640702,1836982,1961313,1995729,2014532,2046366,2226695
"51063","Floyd, VA",191883,200684,194057,209143,255262,257994,246600,287503,301097
"51065","Fluvanna, VA",318146,337813,370345,431736,501246,552066,545130,617996,757081
"51067","Franklin, VA",858384,950203,972429,1111290,1224266,1254043,1176077,1120485,1163830
"51071","Giles, VA",501150,497550,482177,508197,550008,539212,565008,571160,568493
"51073","Gloucester, VA",537328,573408,595789,669932,736998,772116,773217,763570,767686
"51075","Goochland, VA",825447,860930,996102,1199661,1066101,1156413,1175855,1169259,1232286
"51077","Grayson, VA",189551,201749,206066,213012,238172,245780,237581,249364,241586
"51079","Greene, VA",244502,231236,230328,256245,277096,273746,281092,290649,297522
"51083","Halifax, VA",1082465,1075618,1155036,1161139,1343982,1314869,1326075,1439519,1506159
"51085","Hanover, VA",2936540,3044556,3163440,3425290,3686593,3849940,3891147,3947966,4083398
"51087","Henrico, VA",13260032,13937255,14744956,16470260,17467902,18249640,18312212,17707814,18671545
"51091","Highland, VA",54247,51134,53493,53479,55229,53752,52371,53463,55906
"51093","Isle of Wight, VA",1551573,1547632,1520146,1562744,1588302,1447417,1503960,1754675,1658348
"51097","King and Queen, VA",95872,115891,132167,134350,140482,146442,149023,153426,149188
"51099","King George, VA",934079,1000524,1094614,1164598,1233025,1260743,1297981,1316211,1424107
"51101","King William, VA",308578,315607,344626,364517,402543,391603,399933,403545,430976
"51103","Lancaster, VA",300087,317943,327093,353420,367108,383123,391268,383547,408685
"51105","Lee, VA",337054,362374,373486,390563,441958,487721,521322,506735,488054
"51107","Loudoun, VA",9874252,10174638,11732949,12470497,14639675,15349956,15961048,16252519,17324306
"51109","Louisa, VA",1071335,1176073,1328363,1332570,1579575,1544076,1617488,1936901,1963250
"51111","Lunenburg, VA",205024,213799,212114,216886,235287,229845,217682,231538,230445
"51113","Madison, VA",220813,229560,236975,269488,292086,296579,287920,305000,295553
"51115","Mathews, VA",117206,122810,125925,137442,155110,187092,181778,184321,189873
"51117","Mecklenburg, VA",737603,806734,754814,839231,901231,927915,924986,968098,1003471
"51119","Middlesex, VA",209390,220610,234162,248029,269720,296738,301076,317703,309196
"51125","Nelson, VA",248694,262752,264701,284163,327394,340488,332116,339214,359009
"51127","New Kent, VA",194561,207617,219169,248847,275618,303813,310337,301657,308037
"51131","Northampton, VA",369205,411074,442227,456666,511569,503452,510442,534367,493322
"51133","Northumberland, VA",246207,242303,262472,314568,344405,323615,308487,344931,359940
"51135","Nottoway, VA",325507,329944,351165,367009,402252,409199,406622,408998,426629
"51137","Orange, VA",524818,555168,591715,760715,792798,756045,774768,784670,797394
"51139","Page, VA",434772,427695,471739,496128,492923,523041,507096,492249,526952
"51141","Patrick, VA",324179,352176,339285,369904,391675,407987,388545,394728,418605
"51145","Powhatan, VA",348813,373543,433725,494193,525575,518487,529750,531239,544614
"51147","Prince Edward, VA",436504,462947,487519,528355,563137,588505,590763,601892,615205
"51155","Pulaski, VA",989489,1181171,1245168,1396867,1461012,1388969,1076570,943430,962455
"51157","Rappahannock, VA",147164,163328,193262,190289,214943,206893,190303,187856,203323
"51159","Richmond, VA",164416,172525,187588,199924,238367,244277,254635,255953,252194
"51167","Russell, VA",707202,712772,729263,760697,871211,894182,896450,796710,776963
"51169","Scott, VA",285414,294423,311549,329192,377078,427375,419813,452862,464616
"51171","Shenandoah, VA",953784,1030455,1121994,1244053,1312098,1258764,1267857,1376949,1431161
"51173","Smyth, VA",828974,857130,887742,942210,961705,938895,926858,899232,949431
"51179","Stafford, VA",1978460,2179074,2343686,2660319,2994819,3520514,3572329,3682649,3848019
"51181","Surry, VA",735142,670908,804935,770837,889875,907579,1038399,1253444,1327130
"51183","Sussex, VA",219718,243311,246163,280432,323917,327741,333044,343403,329004
"51185","Tazewell, VA",995186,1055318,1170235,1209427,1350787,1413025,1540002,1535402,1471480
"51187","Warren, VA",668073,803350,794717,853949,940629,968235,976126,1000509,1006103
"51193","Westmoreland, VA",226265,241014,266581,290889,320205,306311,328847,338690,336005
