"GeoFips","GeoName","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"42125","Washington, PA",10255146,11154941,11507785,12580714,12498605,12509955,13577584,14801904,14739057
"42127","Wayne, PA",1555347,1535146,1521609,1511682,1566827,1624390,1728245,1798116,1902707
"42129","Westmoreland, PA",12442590,12765169,13001858,13570825,13763585,13845792,14308177,14878701,15731407
"42131","Wyoming, PA",1261686,1293436,1519447,1922331,1785190,1848378,2071901,2156221,2081428
"42133","York, PA",17717275,17655197,18169121,18629225,19414400,19900486,20502638,21136947,21925823
"44001","Bristol, RI",1512840,1529773,1566363,1606667,1689192,1740801,1742372,1800140,1857433
"44003","Kent, RI",7798446,8057914,8193125,8386574,8660029,8897919,8980210,9228267,9655150
"44005","Newport, RI",5028679,5143891,5363004,5369424,5377584,5484580,5649680,5828918,6068506
"44007","Providence, RI",30521618,31381890,31995094,33138796,34590435,35058104,35223058,36045181,37080311
"44009","Washington, RI",5308193,5493972,5679872,5796281,6243464,6348025,6521889,7022106,7222420
"45001","Abbeville, SC",521304,519172,565987,600979,567240,596620,620170,637564,679076
"45003","Aiken, SC",5978093,5981873,5962423,6049876,6421927,6581378,6715741,7117441,7406917
"45005","Allendale, SC",321326,319727,303489,293699,272323,296104,320666,332066,346097
"45007","Anderson, SC",5402174,5577591,5721015,5734567,6167471,6522295,6771677,7241578,7751600
"45009","Bamberg, SC",351429,310455,339626,367069,353961,373565,357178,364026,388633
"45011","Barnwell, SC",468432,464001,475999,505367,512526,518844,501904,551962,559710
"45013","Beaufort, SC",5673261,5822152,6123153,6418441,6774004,7052277,7182090,7601407,8066316
"45015","Berkeley, SC",5161849,5518284,5669960,5951444,6504941,6931217,7261789,7795222,8223729
"45017","Calhoun, SC",491501,411214,466136,484473,529124,562095,568392,582882,685169
"45019","Charleston, SC",21386728,23186689,23582797,25120004,26763504,28481510,30002060,31682602,33380177
"45021","Cherokee, SC",1625991,1642147,1532609,1583900,1705104,1797126,1801629,1949782,1962831
"45023","Chester, SC",814423,860436,901292,927973,1042617,1072850,1092527,1207005,1334497
"45025","Chesterfield, SC",1090786,1177939,1297469,1337951,1450693,1474454,1525519,1586311,1642030
"45027","Clarendon, SC",565754,581219,618480,579151,598304,601726,605230,636930,681952
"45029","Colleton, SC",861641,865145,878222,880155,917368,941792,966883,1003480,1065934
"45031","Darlington, SC",2137263,2145724,2381347,2422522,2574600,2557806,2649159,2758143,2937003
"45033","Dillon, SC",668221,660306,668081,698757,718841,759021,747173,805215,872242
"45035","Dorchester, SC",2680334,2794219,2769547,2832938,3030569,3309998,3543928,3836026,3981385
"45037","Edgefield, SC",510533,479309,515234,531308,549704,574275,616109,608814,645129
"45039","Fairfield, SC",971752,1065391,1153885,1249856,1421180,1552204,1399542,1019281,1097421
"45041","Florence, SC",5510453,5669005,5927434,6339934,6710179,6954700,7162241,7368098,7825616
"45043","Georgetown, SC",2105499,2000506,2078995,2345640,2386820,2339292,2392402,2538603,2694195
"45045","Greenville, SC",22594222,23401872,24055686,25495475,27698092,29232037,31018114,32869420,34476522
"45047","Greenwood, SC",2572526,2574196,2624527,2771171,2871441,2869078,2932971,3028557,3226717
"45049","Hampton, SC",453778,421892,434705,439954,450880,467064,464918,488550,525423
"45051","Horry, SC",8835905,9025931,9630035,10287538,10845926,11430049,12224735,12963625,13644602
"45053","Jasper, SC",724785,745185,803496,851812,962925,985113,1048246,1059864,1136416
"45055","Kershaw, SC",1527425,1624245,1637691,1686213,1811112,1763217,1807355,1921824,1923852
"45057","Lancaster, SC",1823998,1982282,2196138,2395792,2660833,3123488,3662732,4162197,4389698
"45059","Laurens, SC",1589807,1683284,2757267,3194213,3133247,2726875,2318165,2396016,2413086
"45061","Lee, SC",326106,345636,339007,300193,304544,329638,355183,375497,398590
"45063","Lexington, SC",8687607,8831970,9398031,10252891,10965787,11676267,12154028,12752414,13400667
"45065","McCormick, SC",157453,155491,177773,184133,184591,199242,206061,216037,239458
"45067","Marion, SC",565304,543247,554790,538075,552566,567115,581584,623355,696935
"45069","Marlboro, SC",699480,681211,761089,739481,749684,766811,812927,848010,886775
"45071","Newberry, SC",1138115,1179719,1236978,1220973,1308454,1371772,1417653,1557417,1599091
"45073","Oconee, SC",3027134,3174812,3312006,3494030,3824852,3852988,3944638,4016861,4163658
"45075","Orangeburg, SC",2641847,2621075,2766636,2752233,2834189,2835113,2927518,3005122,3154776
"45077","Pickens, SC",3014058,3066440,3184956,3267748,3427080,3707443,3860355,4113069,4324295
"45079","Richland, SC",20120224,20367863,21148388,22142824,23023363,23766296,24558254,25846006,26703166
"45081","Saluda, SC",322733,327654,391869,386640,421351,404448,412609,406170,455384
"45083","Spartanburg, SC",11214252,11286021,11741648,12163106,13088612,14117049,15224201,15958246,16949722
"45085","Sumter, SC",3424804,3668501,3762085,3728030,3841581,3902262,4169572,4345286,4594623
"45087","Union, SC",568715,563823,597848,637624,663737,708795,722953,787905,854658
"45089","Williamsburg, SC",754604,689576,715206,707652,770701,765585,785695,827258,869934
"45091","York, SC",7994290,8314085,8675919,9087692,9631868,10165697,10999519,11493796,12288062
"46003","Aurora, SD",136633,105557,107346,101770,93665,70363,76553,83932,89346
"46005","Beadle, SD",845299,776325,809644,827687,885138,927427,913860,941207,977444
"46007","Bennett, SD",71906,88327,75258,90006,98410,89795,98673,94025,97268
"46009","Bon Homme, SD",223305,227376,154746,159300,172420,201144,219361,245120,275317
"46011","Brookings, SD",1735329,1726526,1911497,1990923,2118241,2229320,2253479,2332199,2371068
"46013","Brown, SD",1894492,1977434,2194015,2166999,2194603,2223562,2143599,2380128,2323527
"46015","Brule, SD",257542,227105,234884,239558,247654,219142,304205,254884,246148
"46017","Buffalo, SD",117560,103117,96100,98998,97531,81117,112608,105852,115846
"46019","Butte, SD",255655,249657,269420,301848,308772,294281,318344,304866,311037
"46021","Campbell, SD",78780,70235,90784,86733,79790,78957,85903,95170,77657
"46023","Charles Mix, SD",483797,480657,410817,405046,411287,366785,407990,465059,510927
"46025","Clark, SD",206735,182892,239868,194489,185243,173799,132950,188751,169446
"46027","Clay, SD",521237,503314,493828,484484,492302,539003,551760,581575,606911
"46029","Codington, SD",1323836,1342628,1398567,1363652,1404739,1427722,1480441,1544924,1560865
"46031","Corson, SD",111143,121443,121713,139953,122894,97375,111203,89191,90693
"46033","Custer, SD",184691,186271,188634,213445,226204,225865,235965,228853,241998
"46035","Davison, SD",976691,983470,1014910,1050683,1092428,1152644,1210167,1258570,1279757
"46037","Day, SD",262743,283037,336459,324102,298406,315141,259538,285246,233393
"46039","Deuel, SD",252807,256925,269943,260923,251334,247867,271244,283458,299478
"46041","Dewey, SD",192314,192382,210563,242726,246769,240445,233406,204346,217376
"46043","Douglas, SD",173901,172235,140766,159112,167361,178498,191844,193197,244819
"46045","Edmunds, SD",249975,214242,282647,255830,216652,178998,166772,263134,229939
"46047","Fall River, SD",230437,229584,218011,225579,261708,272133,264496,253143,269504
"46049","Faulk, SD",151509,154101,199095,188761,132637,126336,126760,156371,162699
"46051","Grant, SD",518612,511548,655123,653878,632998,633906,583158,587055,599494
"46053","Gregory, SD",183830,140647,141629,149369,154768,132393,163461,167613,170306
"46055","Haakon, SD",96481,92973,94783,101215,116533,94083,114921,137902,112231
"46057","Hamlin, SD",207525,211278,249267,233051,236553,242329,208623,242660,236664
"46059","Hand, SD",200444,197822,252689,200677,172629,139747,163643,198398,168255
"46061","Hanson, SD",143153,129886,110496,93295,96986,107273,108976,135728,157814
"46063","Harding, SD",73414,95720,103200,114467,92076,81145,96280,59401,69909
"46065","Hughes, SD",1014968,1038085,1056508,1119567,1152503,1127942,1244966,1240410,1303133
"46067","Hutchinson, SD",405785,377010,255185,235696,269133,325605,391032,400044,489702
"46069","Hyde, SD",102971,106602,115201,106530,102590,90116,121315,88466,84813
"46071","Jackson, SD",66559,64614,54973,70141,69880,57390,78982,82447,76567
"46073","Jerauld, SD",183216,175016,188079,169793,172094,175124,186122,159361,158591
"46075","Jones, SD",54254,62738,76259,64195,66170,41705,55735,49094,55597
"46077","Kingsbury, SD",295130,264585,323316,265939,274253,284419,248314,298884,312728
"46079","Lake, SD",511779,482135,550494,541191,540956,546790,535638,589702,632748
"46081","Lawrence, SD",842077,864331,913371,949418,1008708,1035690,1093407,1116315,1167644
"46083","Lincoln, SD",1557079,1553347,1720359,1908842,2096062,2299869,2448661,2643876,2808538
"46085","Lyman, SD",166895,177037,206901,180362,197240,150965,178700,175707,173283
"46087","McCook, SD",274385,197465,183490,145288,152070,181239,220516,230707,274331
"46089","McPherson, SD",102671,128896,124195,122025,112453,89728,89092,106629,107048
"46091","Marshall, SD",259491,301127,326974,328330,304571,282655,238591,261921,274987
"46093","Meade, SD",599815,602351,605320,666465,709568,714389,737810,793792,822916
"46095","Mellette, SD",36139,35957,35551,49492,44080,31453,52125,44882,42623
"46097","Miner, SD",113909,84551,104398,82707,78561,73513,88428,106131,119069
"46099","Minnehaha, SD",13026115,14986349,14805503,15903876,16458089,17193229,17683609,19092610,19912697
"46101","Moody, SD",280910,281557,327162,296602,316731,315725,282153,314128,322451
"46102","Oglala Lakota, SD*",273418,269309,257897,290212,305776,314874,335145,329369,343059
"46103","Pennington, SD",4373410,4570328,4643231,4861823,5037304,5142594,5330759,5506651,5719141
"46105","Perkins, SD",115674,130628,128700,149356,139522,118605,196952,139638,134259
"46107","Potter, SD",230052,292859,318672,247222,184694,159371,181401,143992,153491
"46109","Roberts, SD",335412,350495,438625,418481,392711,370255,298388,376905,326258
"46111","Sanborn, SD",125318,88062,116298,102007,111079,111252,103367,122508,141368
"46115","Spink, SD",395557,435595,567547,545300,457215,470918,362654,413695,359115
"46117","Stanley, SD",125195,139992,158895,144652,165629,126197,154097,121053,136781
"46119","Sully, SD",137785,158595,210337,145193,120530,98175,157702,128635,101028
"46121","Todd, SD",208697,205511,205962,225584,224445,204589,220641,234907,240032
"46123","Tripp, SD",278684,247826,272145,278987,289780,240848,266256,270655,272873
"46125","Turner, SD",402193,314406,291608,304610,314905,372818,391744,376341,406536
"46127","Union, SD",1105368,1039158,994009,1000844,1061905,1149557,1264959,1376496,1395737
"46129","Walworth, SD",210038,216604,243292,248864,232897,237759,255216,247986,234324
"46135","Yankton, SD",1055995,1019370,988536,984169,1057401,1113363,1182225,1239602,1272618
"46137","Ziebach, SD",61432,53507,70815,97540,100270,93949,56040,53508,47698
"47001","Anderson, TN",4224431,4280509,4344230,4555211,4578887,4650687,4858048,4957630,5228335
"47003","Bedford, TN",1500462,1634365,1755075,1788419,1775037,1688598,1677915,1739442,1807983
"47005","Benton, TN",303985,312925,320331,334710,352787,357169,370357,376930,400258
"47007","Bledsoe, TN",187916,175541,186485,204592,211147,194961,208853,204863,213915
"47009","Blount, TN",3999466,4308058,4471257,4543469,4820046,5057968,5373738,5711961,5935954
"47011","Bradley, TN",3496250,4105356,4295308,4299086,4566780,4362055,4340215,4498479,4713051
"47013","Campbell, TN",980262,807113,843434,834502,877564,885885,930260,949944,994940
"47015","Cannon, TN",188902,206188,216702,222247,231328,243891,254972,264820,279318
"47017","Carroll, TN",673633,660199,694442,671702,677469,674969,706182,735475,743129
"47019","Carter, TN",908608,955276,972819,959656,1018811,1054489,1105144,1135074,1208228
"47021","Cheatham, TN",770887,812517,831955,903558,1044641,1086316,1155320,1202224,1257091
"47023","Chester, TN",292533,317414,327101,325863,341348,359095,368709,384366,406380
"47025","Claiborne, TN",670954,723561,737232,721007,759000,769398,790215,826033,863587
"47027","Clay, TN",158264,168846,175968,200421,201803,175420,171601,173716,185361
"47029","Cocke, TN",667064,695359,785930,771633,787762,756331,739457,781105,819318
"47031","Coffee, TN",2043672,2218296,2282927,2329411,2527224,2544695,2663779,2774375,2949035
"47033","Crockett, TN",1364624,468083,492797,528173,540700,541638,558749,576554,586388
"47035","Cumberland, TN",1344968,1439301,1423782,1450901,1499001,1577405,1640585,1697520,1762480
"47037","Davidson, TN",48936336,51908224,52985582,56131334,61163261,63841036,66746660,71132889,74012393
"47039","Decatur, TN",325051,335140,340050,316901,313334,325717,345558,364742,363419
"47041","DeKalb, TN",552541,617523,681907,726508,767701,726400,692622,677222,684090
"47043","Dickson, TN",1265590,1361281,1442716,1535708,1651344,1777970,1868320,1930225,2057979
"47045","Dyer, TN",1427434,1469128,1517860,1457488,1559115,1617512,1724335,1766477,1865191
"47047","Fayette, TN",850357,881783,1011259,965774,1060022,1124527,1205974,1194377,1196004
"47049","Fentress, TN",338830,362502,397125,407145,420338,412274,425385,453005,490977
"47051","Franklin, TN",819461,858733,951633,1005488,1065189,1089344,1153268,1184043,1242281
"47053","Gibson, TN",1319382,1333763,1435183,1339753,1408482,1390848,1433466,1512206,1626474
"47055","Giles, TN",782259,827582,845661,912374,977767,1052297,1131827,1171145,1206737
"47057","Grainger, TN",288435,301932,307358,324162,350869,385336,409694,439516,457134
"47059","Greene, TN",1837824,1923389,2064823,2104972,2218602,2309725,2445548,2514739,2573581
"47061","Grundy, TN",204964,213865,218823,219701,225959,221338,231456,240020,258379
"47063","Hamblen, TN",2478971,2706948,2754295,2886632,3066675,3099707,3066713,3140203,3279547
"47065","Hamilton, TN",19286493,20356555,21007126,21495227,22740600,23601282,24496779,25452993,26366243
"47067","Hancock, TN",75056,75704,75274,76704,84462,83920,85919,91851,99419
"47069","Hardeman, TN",593279,583879,619257,585995,588789,605860,648041,687092,708766
"47071","Hardin, TN",766607,805903,852832,842705,860457,891005,928637,1029063,1012825
"47073","Hawkins, TN",1277676,1430228,1514530,1589711,1718860,1773080,1820902,1799940,1841186
"47075","Haywood, TN",712407,678933,681426,674069,772388,805762,794580,817409,807097
"47077","Henderson, TN",732567,808423,762219,726503,730857,728365,751139,789472,821387
"47079","Henry, TN",950177,1015799,1077137,1093685,1110544,1160932,1212095,1225343,1321887
"47081","Hickman, TN",333078,341532,337359,358697,379815,396564,409634,454409,481709
"47083","Houston, TN",124433,128424,128965,129911,135785,139585,146654,154245,167729
"47085","Humphreys, TN",805018,754813,781424,809893,876030,865689,877572,812497,823239
"47087","Jackson, TN",174462,178804,183217,182358,198610,188891,198629,195043,203545
"47089","Jefferson, TN",1153116,1165383,1250212,1287343,1325505,1359349,1443068,1491199,1562793
"47091","Johnson, TN",342676,341191,345031,348758,380440,393728,408023,414867,438048
"47093","Knox, TN",20174707,21377959,21900449,22598675,23946069,25029004,25842149,27284773,27794672
"47095","Lake, TN",141720,142376,183493,155946,150057,138702,143796,126958,157935
"47097","Lauderdale, TN",606473,571008,648921,635730,652397,654057,675688,731094,768215
"47099","Lawrence, TN",907398,945633,975247,991803,1029302,1025461,1040058,1092458,1162051
"47101","Lewis, TN",195910,211121,213535,234122,245151,258948,260087,281674,308060
"47103","Lincoln, TN",802536,833519,1045565,1237301,1525063,1681569,1065578,1091859,1144749
"47105","Loudon, TN",1345784,1364533,1477089,1546370,1672806,1683479,1733283,1879127,1995183
"47107","McMinn, TN",1532236,1734872,1785138,1852603,1964391,2036233,2043464,2116595,2218343
"47109","McNairy, TN",552918,538520,516656,548028,573118,567565,617010,634736,644933
"47111","Macon, TN",408825,465129,415718,473458,533937,524843,535259,553087,549454
"47113","Madison, TN",4851673,5048216,5077674,5154248,5356042,5582241,5857611,6152806,6233689
"47115","Marion, TN",636394,680841,704535,700229,736463,753849,800247,841486,875830
"47117","Marshall, TN",685106,730481,756070,835380,900837,944147,1116839,1208349,1236331
"47119","Maury, TN",2603150,2660094,2814551,2978116,3359287,3841066,4120120,4103792,4355752
"47121","Meigs, TN",173581,182100,198887,213464,224194,235335,252986,267465,278175
"47123","Monroe, TN",1136453,1126331,1070317,1076699,1133309,1305810,1332062,1420090,1480307
"47125","Montgomery, TN",4221642,4495019,4502075,4516804,4678459,4833347,5164045,5478963,5761559
"47127","Moore, TN",139489,168261,171976,167042,181095,211495,285580,324667,435051
"47129","Morgan, TN",278234,292419,292735,274733,275437,273472,282792,304358,330986
"47131","Obion, TN",1086741,960022,1062300,1099887,1107577,1109957,1146185,1108842,1195099
"47133","Overton, TN",416791,435253,430885,439626,455903,475406,510804,541911,597117
"47135","Perry, TN",137743,147069,153314,163325,170653,180473,186018,204356,209437
"47137","Pickett, TN",83762,95477,103545,126993,151503,142977,156661,156828,163983
"47139","Polk, TN",267088,270344,290223,289014,292736,275054,295643,318699,326598
"47141","Putnam, TN",2676446,2869780,2923165,2986207,3112317,3208997,3369675,3563463,3688983
"47143","Rhea, TN",1207798,1228745,1409366,1502730,1594298,1757695,1867393,2108843,2091529
"47145","Roane, TN",2360904,2072471,2071328,2193864,2287148,2416067,2525485,2493465,2719127
"47147","Robertson, TN",1631094,1914454,2137547,2291034,2582367,2559467,2593348,2583279,2640029
"47149","Rutherford, TN",9776762,10565970,11389221,12503047,13563920,14482054,15389894,16140854,16779468
"47151","Scott, TN",394703,424438,628423,894212,733190,471393,482437,522479,532514
"47153","Sequatchie, TN",198988,220880,238971,243682,262347,275608,282661,290307,309493
"47155","Sevier, TN",2814915,3067300,3246786,3438470,3717966,3824287,3984088,4260370,4530737
"47157","Shelby, TN",51749661,55050885,56249003,56968704,59431826,60821346,62334801,65053382,66752724
"47159","Smith, TN",526512,557650,598378,636210,633553,582195,622705,738666,735088
"47161","Stewart, TN",790977,852059,894560,1088136,1175513,1032233,826996,895981,862633
"47163","Sullivan, TN",7088818,7335309,7314867,7024140,7299046,7390987,7568774,7961903,8075078
"47165","Sumner, TN",4425401,4796229,5181058,5510819,5829545,6149872,6550271,6813182,7103726
"47167","Tipton, TN",944268,961548,1039557,1029133,1107261,1144750,1146647,1158722,1226297
"47169","Trousdale, TN",133193,140246,139042,147099,163953,164681,168939,202911,219505
"47171","Unicoi, TN",581014,563460,577180,562534,608847,507186,530769,575936,628440
"47173","Union, TN",279001,298040,259583,273190,286919,293626,302566,316262,336320
"47175","Van Buren, TN",78155,92139,97774,95832,101972,101150,102174,97388,102617
"47177","Warren, TN",1064715,1203061,1278594,1376834,1452684,1505611,1417583,1451931,1517045
"47179","Washington, TN",4744968,4990761,5054816,5064237,5417125,5464836,5649734,5920262,6113551
"47181","Wayne, TN",270166,282309,310402,315052,326914,301214,315175,350888,376690
"47183","Weakley, TN",934523,998087,1052908,1041211,1048038,1092684,1172545,1234605,1345924
"47185","White, TN",583904,653657,660043,649174,669152,708297,734356,740525,777669
"47187","Williamson, TN",13111299,15313115,16318072,17515890,19622609,20510511,21061658,21742508,23165500
"47189","Wilson, TN",3201746,3496548,3675695,3947722,4351035,4555473,4801725,5167251,5403441
"48001","Anderson, TX",1743441,1767923,1759740,1779862,1740447,1798134,1869411,2004735,2111672
"48003","Andrews, TX",4259685,4891918,4953172,4707290,2605171,2299875,2877100,3554771,2868790
"48005","Angelina, TX",3077897,3263917,3216898,3258826,3239838,3128459,3202548,3413929,3566250
"48007","Aransas, TX",574132,604764,626017,681053,659620,634920,619739,633132,678353
"48009","Archer, TX",354626,378469,415976,420365,310241,277902,295489,318727,319221
"48011","Armstrong, TX",43014,42553,53810,52512,52148,48086,52056,70075,68599
"48013","Atascosa, TX",1566060,2353275,3136106,4063250,2941456,2376007,2758546,3206820,3197764
"48015","Austin, TX",1150033,1158459,1182272,1204350,1183112,1211858,1290884,1425928,1476345
"48017","Bailey, TX",355069,356516,356987,416244,389696,339572,400125,402466,420462
"48019","Bandera, TX",292634,302871,351687,330613,344228,341076,340978,354149,386239
"48021","Bastrop, TX",1630767,1676557,1695724,1772679,1890478,1947322,2085150,2248513,2345261
"48023","Baylor, TX",116111,124230,142661,144351,152147,142845,152770,159999,170727
"48025","Bee, TX",886676,903580,985388,976763,817266,766319,771141,788965,818155
"48027","Bell, TX",14781823,14780775,14599847,14820038,15670776,15313636,15839323,16557191,17215074
"48029","Bexar, TX",76081751,78242788,81200427,86374870,92980898,97030952,99176380,105882703,109258861
"48031","Blanco, TX",234405,251053,267347,285281,312021,323891,341999,359358,388241
"48033","Borden, TX",482094,479751,491591,398120,223990,230013,272789,395313,475501
"48035","Bosque, TX",448077,500807,540448,554841,574750,567048,573807,576948,614816
"48037","Bowie, TX",3436651,3514004,3437086,3463980,3598923,3651139,3685742,3785327,3887299
"48039","Brazoria, TX",11965522,13312895,14227958,14544731,14744863,14812738,15479284,17065446,16897873
"48041","Brazos, TX",7284517,7725346,8422338,8996765,9066145,9218284,9605794,10258119,10482501
"48043","Brewster, TX",340329,343713,359509,364727,367522,362430,367793,388460,418035
"48045","Briscoe, TX",43704,38400,65047,39126,63252,90788,103217,120159,114994
"48047","Brooks, TX",443872,379273,385532,457219,320506,259980,293409,309433,310787
"48049","Brown, TX",1167687,1186507,1224818,1294680,1365614,1401157,1458229,1497619,1548092
"48051","Burleson, TX",728022,697162,720530,913905,782965,692235,927834,1326355,1285948
"48053","Burnet, TX",1139135,1182204,1218248,1313537,1355750,1410160,1488542,1590760,1695373
"48055","Caldwell, TX",863543,933842,937369,906909,797783,787460,833670,923841,934670
"48057","Calhoun, TX",1926024,1915398,3067958,2504414,2336954,2388985,2890204,3563856,3753146
"48059","Callahan, TX",238506,258998,263019,267196,250346,254633,276220,311471,325258
"48061","Cameron, TX",9048769,9385749,9728796,9892226,10211225,10572027,10827400,11378276,11978930
"48063","Camp, TX",338995,347792,382228,388165,432851,369863,358711,369723,350140
"48065","Carson, TX",739979,731387,748299,770189,813483,893524,944322,978793,1035948
"48067","Cass, TX",687949,692020,736496,746305,725235,708673,770620,830092,884501
"48069","Castro, TX",686812,568464,478450,691224,741229,545813,650257,503002,696546
"48071","Chambers, TX",1722177,1991792,2260862,2477397,2738095,2990011,2836420,3289207,3093961
"48073","Cherokee, TX",1357090,1411456,1390366,1401005,1329141,1363651,1378790,1453262,1494090
"48075","Childress, TX",188904,161425,198282,189511,205723,222719,228713,241377,249380
"48077","Clay, TX",213119,221640,231632,234169,203451,212895,225805,237048,248401
"48079","Cochran, TX",524359,519754,506619,366727,189427,171378,226919,250769,234566
"48081","Coke, TX",168172,175033,185992,160557,111262,96231,99378,105505,105679
"48083","Coleman, TX",236694,241678,234058,232340,213769,213151,222696,229054,239476
"48085","Collin, TX",37573880,41141177,44121158,47746866,52545472,57081165,62367903,66642689,69296699
"48087","Collingsworth, TX",71061,75187,94560,81379,77864,82542,80778,84978,89381
"48089","Colorado, TX",759200,763641,1042608,1007938,838065,796323,825019,811707,860077
"48091","Comal, TX",3596706,3842827,4238444,4541100,4954836,5185475,5430467,5774583,6123189
"48093","Comanche, TX",323996,306084,315690,396286,342996,360446,389632,395687,461767
"48095","Concho, TX",132012,123046,155074,130753,106632,97579,95212,101274,127139
"48097","Cooke, TX",2343229,2693135,3030240,3375392,3599265,3300073,3008211,2871180,2890038
"48099","Coryell, TX",1176037,1276829,1286429,1305047,1438769,1592655,1707476,1763647,1795287
"48101","Cottle, TX",72422,65031,63105,63096,48916,48965,78369,77126,64548
"48103","Crane, TX",1500609,1532606,1665024,1506516,734400,572134,629890,665493,585695
"48105","Crockett, TX",1167484,1148308,1480942,1735556,850700,693524,872157,872788,665897
"48107","Crosby, TX",208940,232513,351777,275147,198495,201523,231576,250975,258311
"48109","Culberson, TX",148541,220991,328193,569639,443076,509974,783318,1038057,1099070
"48111","Dallam, TX",540964,610998,621138,726913,859424,757130,819359,721078,776866
"48113","Dallas, TX",185488666,195350580,204490350,215055948,228684119,237682820,248056205,260726376,270519384
"48115","Dawson, TX",776817,832816,1014334,786422,559673,529256,666746,799614,696374
"48117","Deaf Smith, TX",1209811,1099554,1022960,1497975,1633946,1650896,1656682,1566069,1566599
"48119","Delta, TX",75237,83436,97606,113932,117361,130124,110465,108197,120484
"48121","Denton, TX",19173639,20409592,22225066,24439004,26231792,28122564,30582599,32193859,33075853
"48123","DeWitt, TX",1749818,3350935,5220575,6920638,4804989,3585233,3872219,4322712,3454046
"48125","Dickens, TX",178464,168554,156746,145429,107498,110674,117267,122999,115336
"48127","Dimmit, TX",1259127,2383727,4245032,5100044,2967354,2236009,2965560,3639783,3141959
"48129","Donley, TX",106813,97609,131541,112846,131766,117208,148286,159566,153974
"48131","Duval, TX",548535,517151,546111,533412,385359,335943,356133,390422,377576
"48133","Eastland, TX",748726,876494,821789,814340,691279,624491,696969,928072,927290
"48135","Ector, TX",11201362,12860156,13501869,13691006,10456092,8980937,10258180,12389704,12705336
"48137","Edwards, TX",114941,93165,107420,106681,88128,74491,79475,81279,82817
"48139","Ellis, TX",4469268,4738694,4767061,4877725,5113037,5362050,5690315,6235503,6495894
"48141","El Paso, TX",26134400,27238372,27252097,27433168,28421043,29107016,30356215,32072784,33047656
"48143","Erath, TX",1168014,1191736,1281619,1450600,1365416,1319598,1435789,1535954,1661445
"48145","Falls, TX",344308,352161,381309,369825,401202,379178,375886,386925,417059
"48147","Fannin, TX",574413,595767,626769,658394,708087,739441,797552,857930,945119
"48149","Fayette, TX",1589906,1544679,1800545,1858519,1519425,1436673,1548491,1566874,1594814
"48151","Fisher, TX",273726,224005,248824,230572,168982,160518,171850,243910,202277
"48153","Floyd, TX",229298,191644,233726,158795,186391,235225,335995,363749,406503
"48155","Foard, TX",36098,42626,47997,46798,31909,27959,31185,43489,52048
"48157","Fort Bend, TX",17315058,18719208,21701253,24298887,27727777,22798881,24100580,26013392,26816286
"48159","Franklin, TX",278684,330685,365780,389470,378608,353881,392330,411407,391169
"48161","Freestone, TX",2490694,1974888,1993559,2040669,1589853,1322717,1439425,1117117,1100041
"48163","Frio, TX",787692,1119428,1357750,1641690,1245322,972644,1134478,1337418,1214753
"48165","Gaines, TX",3591178,3678016,3655943,3071114,1824393,1601781,2096719,2277660,2079016
"48167","Galveston, TX",14017221,13708486,13727480,12181589,13280190,13299810,15084372,16627092,16361424
"48169","Garza, TX",509124,517774,492492,429116,265476,247801,255256,275151,261200
"48171","Gillespie, TX",714318,767254,780309,836109,883899,926963,948735,1008977,1072721
"48173","Glasscock, TX",1291581,2093100,2588561,2823213,1514973,1364854,1973946,3151389,2751768
"48175","Goliad, TX",487192,484325,432478,454534,314369,294906,329514,340960,328082
"48177","Gonzales, TX",1721691,3617576,5628196,5465137,2792939,2296198,2673436,3133399,2898272
"48179","Gray, TX",1175092,1253952,1334464,1341459,1158210,976285,1044876,1108399,1128296
"48181","Grayson, TX",4029850,4184566,4305171,4446277,4560188,4645063,4861850,5193685,5357836
"48183","Gregg, TX",8102465,8419238,8529871,8431085,7691875,7131203,7288450,7903321,8098085
"48185","Grimes, TX",1338176,1385578,1403731,1347557,1175991,1070100,1031730,1077241,1107609
"48187","Guadalupe, TX",3598418,3964418,5025038,5802960,6639364,5855470,5516088,5845574,6072885
"48189","Hale, TX",1478988,1402895,1427381,1310539,1216147,1142293,1181203,1262049,1409841
"48191","Hall, TX",83076,82715,110227,85626,86666,78531,87098,89931,82968
"48193","Hamilton, TX",211243,221057,218559,223430,215915,229087,236055,251355,273030
"48195","Hansford, TX",634751,740392,581171,750631,776041,598308,633927,588755,578280
"48197","Hardeman, TX",197124,208827,208267,191858,152139,138239,162228,184398,183651
"48199","Hardin, TX",1304206,1412166,1502017,1354804,1232046,1249017,1318272,1434748,1475290
"48201","Harris, TX",313568740,332872947,350699551,359967351,374229314,368070714,379944291,400733059,412622392
"48203","Harrison, TX",4311971,4161940,4144290,4312875,3968654,3948232,4322383,4636609,4851729
"48205","Hartley, TX",714450,659853,555876,795963,936395,796123,833977,753291,806450
"48207","Haskell, TX",194754,210645,235444,207163,182306,169103,237638,296864,336501
"48209","Hays, TX",4199396,4418641,4835147,5240362,5742625,6178953,6596556,7203394,7382133
"48211","Hemphill, TX",1397168,1146001,1288424,1471272,868379,633586,666072,658194,569655
"48213","Henderson, TX",1510611,1501756,1535307,1601933,1563631,1591276,1705078,1793453,1896404
